Index of pulse,Tpi,Tpp,Tsys,Tdia,Tsp,Tdp,deltaT,Tsw10,Tsw25,Tsw33,Tsw50,Tsw66,Tsw75,Tsw90,Tdw10,Tdw25,Tdw33,Tdw50,Tdw66,Tdw75,Tdw90,Tpw10,Tpw25,Tpw33,Tpw50,Tpw66,Tpw75,Tpw90,Asp,Adn,Adp,Aoff,AUCpi,AUCsys,AUCdia
69,0.607999999999997,0.6080000000000041,0.336,0.191999999999997,0.1599999999999966,0.416,0.2560000000000034,0.11999999999999744,0.09599999999999653,0.08800000000000097,0.07199999999999562,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.3680000000000021,0.13600000000000279,0.12000000000000455,0.08800000000000097,0.06400000000000006,0.05600000000000449,0.03200000000000358,0.48799999999999955,0.23199999999999932,0.2080000000000055,0.1599999999999966,0.11999999999999744,0.10400000000000631,0.06400000000000006,1.4629474129749656,0.229513982061348,0.009315215635488927,-0.040865237407570976,7.221611970570587,4.332363792641201,2.889248177929386
70,0.6080000000000041,0.607999999999997,0.344,0.1920000000000041,0.1600000000000037,0.416,0.2559999999999963,0.11200000000000188,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.05600000000000449,0.04800000000000182,0.03200000000000358,0.37599999999999767,0.14399999999999835,0.11999999999999744,0.09599999999999653,0.07199999999999562,0.055999999999997385,0.031999999999996476,0.48799999999999955,0.240000000000002,0.2079999999999984,0.16799999999999926,0.1280000000000001,0.1039999999999992,0.06400000000000006,1.4929531616153027,0.2902452158312839,0.04151519164685313,-0.007527963993364861,3.457669886436987,2.822646941242797,0.6350229451941902
71,0.6319999999999979,0.6319999999999979,0.352,0.23199999999999787,0.1599999999999966,0.4,0.24000000000000343,0.11999999999999744,0.09599999999999653,0.08800000000000097,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.392000000000003,0.2560000000000002,0.13600000000000279,0.1039999999999992,0.0799999999999983,0.06400000000000006,0.03999999999999915,0.5120000000000005,0.35199999999999676,0.22400000000000375,0.17600000000000193,0.13599999999999568,0.11200000000000188,0.07199999999999562,1.6040735058822708,0.334860517886644,0.07337820604047729,-0.08147418835117981,8.186063521368173,4.776205418461043,3.4098581029071298
72,0.607999999999997,0.6159999999999997,0.352,0.183999999999997,0.1599999999999966,0.424,0.2640000000000034,0.11199999999999477,0.09599999999999653,0.08799999999999386,0.07199999999999562,0.055999999999997385,0.047999999999994714,0.031999999999996476,0.3680000000000021,0.14400000000000546,0.12000000000000455,0.09600000000000364,0.07200000000000273,0.06400000000000006,0.03999999999999915,0.4799999999999969,0.240000000000002,0.2079999999999984,0.16799999999999926,0.1280000000000001,0.11199999999999477,0.07199999999999562,1.6265554669362041,0.4088075771873688,0.14752716045354086,0.12595487638258884,10.969361326930592,6.178214332531175,4.791146994399417
73,0.6400000000000006,0.6240000000000023,0.352,0.20800000000000057,0.16799999999999926,0.432,0.26400000000000073,0.11999999999999744,0.09599999999999653,0.08799999999999386,0.07199999999999562,0.055999999999997385,0.047999999999994714,0.031999999999996476,0.3760000000000048,0.13600000000000279,0.12000000000000455,0.08800000000000097,0.07200000000000273,0.05600000000000449,0.03200000000000358,0.4960000000000022,0.23199999999999932,0.2079999999999984,0.1599999999999966,0.1280000000000001,0.1039999999999992,0.06400000000000006,1.485490701056965,0.27626831074961594,0.0901579301770864,0.032640021678164155,17.415312702723217,8.581882562342248,8.833430140380969
74,0.6080000000000041,0.6080000000000041,0.336,0.1920000000000041,0.15200000000000102,0.416,0.26399999999999896,0.11200000000000188,0.08800000000000097,0.0799999999999983,0.06400000000000006,0.055999999999997385,0.04800000000000182,0.02400000000000091,0.37599999999999767,0.14399999999999835,0.11999999999999744,0.09600000000000364,0.07200000000000273,0.06400000000000006,0.03999999999999915,0.48799999999999955,0.23199999999999932,0.19999999999999574,0.1600000000000037,0.1280000000000001,0.11200000000000188,0.06400000000000006,1.4287529053022694,0.1876554705954111,-0.05815959688300687,-0.10420133766959061,8.647490756627088,4.927061511410115,3.7204292452169723
75,0.607999999999997,0.6159999999999997,0.352,0.191999999999997,0.15200000000000102,0.416,0.26399999999999896,0.11200000000000188,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.05600000000000449,0.04800000000000182,0.02400000000000091,0.38399999999999324,0.15199999999999392,0.13599999999999568,0.1039999999999992,0.0799999999999983,0.06400000000000006,0.03999999999999915,0.4959999999999951,0.24799999999999756,0.22399999999999665,0.17600000000000193,0.13600000000000279,0.11200000000000188,0.06400000000000006,1.593663662547193,0.33255732105813474,0.05411134470664891,0.0013486515202045801,-0.7749127704350254,1.0441308769284339,-1.8190436473634592
76,0.6240000000000023,0.6239999999999952,0.368,0.23200000000000232,0.1600000000000037,0.392,0.23199999999999632,0.12000000000000455,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.05600000000000449,0.04800000000000182,0.03200000000000358,0.38400000000000034,0.2560000000000002,0.14399999999999835,0.1039999999999992,0.0799999999999983,0.06400000000000006,0.03999999999999915,0.5040000000000049,0.35200000000000387,0.23199999999999932,0.17600000000000193,0.13600000000000279,0.11200000000000188,0.07200000000000273,1.668478048759822,0.3149537558427777,0.028304064956821917,-0.13812241138140635,8.800495885072435,5.318483914290221,3.4820119707822137
77,0.6239999999999952,0.6240000000000023,0.352,0.19999999999999524,0.1599999999999966,0.424,0.2640000000000034,0.11999999999999744,0.09599999999999653,0.08800000000000097,0.07199999999999562,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.3760000000000048,0.14399999999999835,0.12000000000000455,0.09600000000000364,0.07200000000000273,0.05600000000000449,0.03200000000000358,0.4960000000000022,0.23999999999999488,0.2080000000000055,0.16799999999999926,0.1280000000000001,0.10400000000000631,0.06400000000000006,1.8542865645554942,0.44952009962825445,0.1832912525800281,0.13825695984624997,10.983220746423905,6.016703615556148,4.966517130867757
78,0.632000000000005,0.6319999999999979,0.344,0.20800000000000501,0.1600000000000037,0.424,0.2639999999999963,0.11200000000000188,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.03200000000000358,0.3919999999999959,0.14399999999999835,0.11999999999999744,0.09599999999999653,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.5039999999999978,0.240000000000002,0.2079999999999984,0.16799999999999926,0.1280000000000001,0.1039999999999992,0.06400000000000006,1.72276108013016,0.31364125397447,0.08961677494684994,-0.003153039072416264,1.853214430557146,2.0727380086311293,-0.21952357807398326
79,0.607999999999997,0.6080000000000041,0.336,0.199999999999997,0.1599999999999966,0.408,0.24800000000000338,0.11200000000000188,0.09599999999999653,0.08800000000000097,0.07199999999999562,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.13600000000000279,0.12000000000000455,0.08800000000000097,0.07200000000000273,0.05600000000000449,0.03200000000000358,0.4720000000000013,0.23199999999999932,0.2080000000000055,0.1599999999999966,0.1280000000000001,0.10400000000000631,0.06400000000000006,1.6743960100856792,0.29424824004060357,0.012484219655952478,-0.04400005727339196,7.393300028765264,4.415021199659032,2.978278829106232
80,0.6080000000000041,0.6159999999999997,0.352,0.20000000000000412,0.1600000000000037,0.408,0.24799999999999628,0.12000000000000455,0.1039999999999992,0.08800000000000097,0.0800000000000054,0.06400000000000006,0.05600000000000449,0.03200000000000358,0.37599999999999767,0.15199999999999392,0.1280000000000001,0.09599999999999653,0.07199999999999562,0.06400000000000006,0.031999999999996476,0.4960000000000022,0.2559999999999931,0.21600000000000108,0.17600000000000193,0.13599999999999568,0.12000000000000455,0.06400000000000006,1.6535450983392006,0.38340995087088126,0.11209993866508905,0.03942582275508788,14.592539955539218,7.744759804631399,6.847780150907819
81,0.6319999999999979,0.6319999999999979,0.36,0.23199999999999787,0.16799999999999926,0.4,0.23200000000000076,0.12000000000000455,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.06400000000000006,0.04800000000000182,0.03200000000000358,0.38400000000000034,0.1599999999999966,0.13599999999999568,0.1039999999999992,0.0799999999999983,0.06400000000000006,0.031999999999996476,0.5040000000000049,0.2560000000000002,0.22399999999999665,0.17600000000000193,0.14399999999999835,0.11200000000000188,0.06400000000000006,1.6740602419213535,0.3390614694369384,0.0940248626250294,-0.050819558841011414,7.648833341143803,4.649584565633509,2.999248775510294
82,0.6240000000000023,0.6240000000000023,0.352,0.20800000000000235,0.16799999999999926,0.416,0.24800000000000072,0.11999999999999744,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.06400000000000006,0.04800000000000182,0.03200000000000358,0.3680000000000021,0.14399999999999835,0.11999999999999744,0.09599999999999653,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.48799999999999955,0.240000000000002,0.2079999999999984,0.16799999999999926,0.13600000000000279,0.1039999999999992,0.06400000000000006,1.6720116351929233,0.4128326675067356,0.18350336110600374,0.11378380378951292,11.046093599366932,6.053747071444155,4.992346527922777
83,0.6399999999999935,0.6400000000000006,0.344,0.20799999999999347,0.16799999999999926,0.432,0.26400000000000073,0.12000000000000455,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.05600000000000449,0.04800000000000182,0.03200000000000358,0.367999999999995,0.1280000000000001,0.11199999999999477,0.08800000000000097,0.06400000000000006,0.055999999999997385,0.031999999999996476,0.48799999999999955,0.22400000000000375,0.19999999999999574,0.1600000000000037,0.12000000000000455,0.1039999999999992,0.06400000000000006,1.5430167705963505,0.2503429333216488,0.07603200259067988,0.020813709712363626,26.906620162273654,12.136383472799684,14.77023668947397
84,0.6160000000000068,0.607999999999997,0.352,0.19200000000000678,0.16800000000000637,0.424,0.2559999999999936,0.12000000000000455,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.05600000000000449,0.04800000000000182,0.03200000000000358,0.367999999999995,0.13599999999999568,0.11999999999999744,0.08799999999999386,0.07199999999999562,0.055999999999997385,0.031999999999996476,0.48799999999999955,0.23199999999999932,0.2079999999999984,0.1599999999999966,0.1280000000000001,0.1039999999999992,0.06400000000000006,1.5237358512507204,0.22772389432725518,-0.02946615838973765,-0.07255008869999358,8.35037358517375,4.956754329454321,3.39361925571943
85,0.6159999999999997,0.6159999999999997,0.352,0.21599999999999964,0.1599999999999966,0.4,0.24000000000000343,0.11999999999999744,0.09599999999999653,0.08800000000000097,0.07200000000000273,0.06400000000000006,0.04800000000000182,0.03200000000000358,0.37599999999999767,0.14399999999999835,0.1280000000000001,0.09599999999999653,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.4959999999999951,0.23999999999999488,0.21600000000000108,0.16799999999999926,0.13600000000000279,0.1039999999999992,0.06400000000000006,1.601734362420657,0.3162098108480431,0.07064682544407686,-0.021296169749252192,6.1813903876909855,4.033256630944088,2.1481337567468977
86,0.6319999999999979,0.6319999999999979,0.352,0.22399999999999792,0.1599999999999966,0.408,0.24800000000000338,0.11999999999999744,0.09599999999999653,0.08800000000000097,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.38400000000000034,0.15200000000000102,0.1280000000000001,0.09600000000000364,0.07200000000000273,0.055999999999997385,0.03200000000000358,0.5039999999999978,0.24799999999999756,0.21600000000000108,0.16800000000000637,0.1280000000000001,0.1039999999999992,0.06400000000000006,1.687766165059183,0.3379857857942966,0.09169239490383485,-0.027162212313179057,6.560952923907811,4.099576570711795,2.461376353196016
87,0.6240000000000023,0.6240000000000023,0.352,0.21600000000000236,0.1599999999999966,0.408,0.24800000000000338,0.11199999999999477,0.09599999999999653,0.08800000000000097,0.07199999999999562,0.055999999999997385,0.047999999999994714,0.031999999999996476,0.38400000000000034,0.1600000000000037,0.13600000000000279,0.1039999999999992,0.0800000000000054,0.06400000000000006,0.03999999999999915,0.4959999999999951,0.2560000000000002,0.22400000000000375,0.17599999999999483,0.13600000000000279,0.11199999999999477,0.07199999999999562,1.8068665093491654,0.3694606382700627,0.07841700315608979,-0.039362801956425275,7.2526258975806295,4.442681285527075,2.8099446120535543
88,0.6319999999999979,0.6400000000000006,0.344,0.2079999999999979,0.1599999999999966,0.424,0.2640000000000034,0.11200000000000188,0.09599999999999653,0.08800000000000097,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.02400000000000091,0.38400000000000034,0.13600000000000279,0.11999999999999744,0.09599999999999653,0.07200000000000273,0.06400000000000006,0.03999999999999915,0.4960000000000022,0.23199999999999932,0.2079999999999984,0.16799999999999926,0.1280000000000001,0.11200000000000188,0.06400000000000006,1.7482423811931758,0.40684754019361646,0.1791584126779316,0.10922783463923424,11.116732243571144,5.867017773797177,5.249714469773967
89,0.6400000000000006,0.6400000000000006,0.352,0.19200000000000056,0.16799999999999926,0.448,0.28000000000000075,0.11200000000000188,0.08800000000000097,0.0799999999999983,0.06400000000000006,0.055999999999997385,0.03999999999999915,0.02400000000000091,0.38400000000000034,0.13600000000000279,0.11999999999999744,0.09599999999999653,0.07200000000000273,0.055999999999997385,0.03999999999999915,0.4960000000000022,0.22400000000000375,0.19999999999999574,0.1599999999999966,0.1280000000000001,0.09599999999999653,0.06400000000000006,1.6622397237336606,0.2981192288554747,0.04516560338460274,0.01181479326446322,-68.3914773119832,-27.942437155995346,-40.449040155987845
90,0.6239999999999952,0.607999999999997,0.344,0.19999999999999524,0.16799999999999926,0.424,0.2560000000000007,0.11200000000000188,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.05600000000000449,0.04800000000000182,0.03200000000000358,0.37599999999999767,0.13599999999999568,0.11999999999999744,0.09599999999999653,0.07199999999999562,0.055999999999997385,0.031999999999996476,0.48799999999999955,0.23199999999999932,0.2079999999999984,0.16799999999999926,0.1280000000000001,0.1039999999999992,0.06400000000000006,1.547601300676937,0.26063867756313897,0.010472009975088903,-0.05597048747706235,8.079214662786583,4.670771114571861,3.4084435482147226
91,0.6159999999999997,0.6240000000000023,0.344,0.21599999999999964,0.15200000000000102,0.4,0.247999999999999,0.11199999999999477,0.08800000000000097,0.0799999999999983,0.07199999999999562,0.055999999999997385,0.047999999999994714,0.02400000000000091,0.38400000000000034,0.15200000000000102,0.1280000000000001,0.1039999999999992,0.0800000000000054,0.06400000000000006,0.03999999999999915,0.4959999999999951,0.240000000000002,0.2079999999999984,0.17599999999999483,0.13600000000000279,0.11199999999999477,0.06400000000000006,1.6717561197628807,0.3415979173465102,0.08304319971072077,-0.021473198418844763,6.299634668088034,4.009562534569984,2.2900721335180503
92,0.632000000000005,0.6319999999999979,0.352,0.23200000000000498,0.1600000000000037,0.4,0.23999999999999633,0.11999999999999744,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.03200000000000358,0.392000000000003,0.1599999999999966,0.13600000000000279,0.1039999999999992,0.0799999999999983,0.06400000000000006,0.03999999999999915,0.5120000000000005,0.2560000000000002,0.22400000000000375,0.17600000000000193,0.13599999999999568,0.11200000000000188,0.07200000000000273,1.7477354729375438,0.3624309111441554,0.10016343660226573,-0.05051263507030501,7.805343706507858,4.6265884011859155,3.1787553053219426
93,0.6239999999999952,0.6240000000000023,0.36,0.21599999999999525,0.1599999999999966,0.408,0.24800000000000338,0.11199999999999477,0.09599999999999653,0.08800000000000097,0.07199999999999562,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.3680000000000021,0.15200000000000102,0.1280000000000001,0.09600000000000364,0.07200000000000273,0.06400000000000006,0.03999999999999915,0.4799999999999969,0.24799999999999756,0.21600000000000108,0.16799999999999926,0.1280000000000001,0.11200000000000188,0.07199999999999562,1.8968799577506033,0.378352801217354,0.1120009670128369,0.0327682863684422,16.873408587277073,8.744997767162145,8.128410820114928
94,0.6400000000000006,0.6479999999999961,0.344,0.21600000000000058,0.1600000000000037,0.424,0.2639999999999963,0.11999999999999744,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.03200000000000358,0.38400000000000034,0.14399999999999835,0.1280000000000001,0.09599999999999653,0.07200000000000273,0.06400000000000006,0.03999999999999915,0.5039999999999978,0.240000000000002,0.21600000000000108,0.16799999999999926,0.1280000000000001,0.11200000000000188,0.07200000000000273,1.8029004015038943,0.3802374255429313,0.12335485605882679,0.04256241872243072,14.164393532965303,7.005313897177189,7.159079635788114
95,0.6240000000000023,0.6160000000000068,0.344,0.20000000000000234,0.16799999999999926,0.424,0.2560000000000007,0.11999999999999744,0.09599999999999653,0.08799999999999386,0.07199999999999562,0.055999999999997385,0.047999999999994714,0.031999999999996476,0.3760000000000048,0.2560000000000002,0.11200000000000188,0.08800000000000097,0.06400000000000006,0.05600000000000449,0.03200000000000358,0.4960000000000022,0.35199999999999676,0.19999999999999574,0.1599999999999966,0.11999999999999744,0.1039999999999992,0.06400000000000006,1.6947915121943624,0.33716871023934414,0.08628971105171251,0.02428534605310917,19.43619556678039,9.479180029019732,9.95701553776066
96,0.6159999999999997,0.6159999999999997,0.344,0.19199999999999967,0.1600000000000037,0.424,0.2639999999999963,0.11200000000000188,0.08800000000000097,0.0800000000000054,0.06400000000000006,0.05600000000000449,0.04800000000000182,0.02400000000000091,0.367999999999995,0.127999999999993,0.11199999999999477,0.08799999999999386,0.07199999999999562,0.055999999999997385,0.031999999999996476,0.4799999999999969,0.21599999999999397,0.19200000000000017,0.15199999999999392,0.1280000000000001,0.1039999999999992,0.055999999999997385,1.6983749803825725,0.23844394319372414,-0.013686064137160003,-0.05418722100951889,7.997395758746379,4.6970344169653275,3.300361341781051
97,0.6319999999999979,0.6319999999999979,0.352,0.23199999999999787,0.1600000000000037,0.4,0.23999999999999633,0.12000000000000455,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.06400000000000006,0.04800000000000182,0.03200000000000358,0.3919999999999959,0.17599999999999483,0.13599999999999568,0.1039999999999992,0.07199999999999562,0.055999999999997385,0.031999999999996476,0.5120000000000005,0.27199999999999847,0.22399999999999665,0.17600000000000193,0.13599999999999568,0.1039999999999992,0.06400000000000006,1.802988640984478,0.3803214541728604,0.07492382486939397,-0.08157224637125815,8.495066768738816,4.9133831927335505,3.5816835760052657
98,0.6159999999999997,0.6240000000000023,0.344,0.19999999999999968,0.1600000000000037,0.416,0.2559999999999963,0.12000000000000455,0.1039999999999992,0.09600000000000364,0.0799999999999983,0.06400000000000006,0.05600000000000449,0.03200000000000358,0.37599999999999767,0.15200000000000102,0.1280000000000001,0.09599999999999653,0.07199999999999562,0.055999999999997385,0.031999999999996476,0.4960000000000022,0.2560000000000002,0.22400000000000375,0.17599999999999483,0.13599999999999568,0.11200000000000188,0.06400000000000006,1.8259411015181923,0.4889334698882788,0.19065766280418273,0.12054700208057012,10.843696934493062,5.9045941961481985,4.939102738344864
99,0.6400000000000006,0.6319999999999979,0.336,0.19200000000000056,0.16800000000000637,0.448,0.27999999999999364,0.12000000000000455,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.05600000000000449,0.04800000000000182,0.03200000000000358,0.37599999999999767,0.11199999999999477,0.1039999999999992,0.0799999999999983,0.06400000000000006,0.047999999999994714,0.031999999999996476,0.4960000000000022,0.2079999999999984,0.19200000000000017,0.15200000000000102,0.12000000000000455,0.09599999999999653,0.06400000000000006,1.588239790076302,0.2711376428525638,0.16978464423115014,0.1412777886718357,10.62575069555334,5.470981173067475,5.154769522485864
100,0.6080000000000041,0.607999999999997,0.344,0.1920000000000041,0.1600000000000037,0.416,0.2559999999999963,0.11200000000000188,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.05600000000000449,0.04800000000000182,0.03200000000000358,0.3680000000000021,0.14399999999999835,0.11999999999999744,0.09599999999999653,0.07199999999999562,0.055999999999997385,0.031999999999996476,0.480000000000004,0.240000000000002,0.2079999999999984,0.16799999999999926,0.1280000000000001,0.1039999999999992,0.06400000000000006,1.4617095258312287,0.14231860392795487,-0.11866695745049582,-0.17108022171645154,9.262125643855438,5.310334547985609,3.9517910958698286
101,0.6159999999999997,0.6159999999999997,0.344,0.19199999999999967,0.1599999999999966,0.424,0.2640000000000034,0.11199999999999477,0.09599999999999653,0.08800000000000097,0.07199999999999562,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.3760000000000048,0.15200000000000102,0.1280000000000001,0.09600000000000364,0.0799999999999983,0.06400000000000006,0.03999999999999915,0.48799999999999955,0.24799999999999756,0.21600000000000108,0.16799999999999926,0.13599999999999568,0.11200000000000188,0.07199999999999562,1.657266317225114,0.3868546272191111,0.11014145303442957,0.05815876940238496,11.97963506951898,6.392808030108532,5.586827039410449
102,0.6159999999999997,0.632000000000005,0.352,0.22399999999999964,0.1599999999999966,0.392,0.23200000000000343,0.11199999999999477,0.09599999999999653,0.08800000000000097,0.07199999999999562,0.055999999999997385,0.047999999999994714,0.031999999999996476,0.35200000000000387,0.14400000000000546,0.1280000000000001,0.09600000000000364,0.0800000000000054,0.06400000000000006,0.03999999999999915,0.46399999999999864,0.240000000000002,0.21600000000000108,0.16799999999999926,0.13600000000000279,0.11199999999999477,0.07199999999999562,1.6467751784761115,0.23732694687492295,0.01470659654791584,-0.0689155760151845,8.455086695083509,5.026305799467157,3.4287808956163515
103,0.6400000000000006,0.6400000000000006,0.36,0.20000000000000057,0.17600000000000193,0.44,0.26399999999999807,0.12000000000000455,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.05600000000000449,0.04800000000000182,0.03200000000000358,0.37599999999999767,0.13599999999999568,0.11999999999999744,0.09599999999999653,0.07199999999999562,0.055999999999997385,0.031999999999996476,0.4960000000000022,0.23199999999999932,0.2079999999999984,0.16799999999999926,0.1280000000000001,0.1039999999999992,0.06400000000000006,1.8010050363746926,0.3800527631501197,0.1181052692294976,0.07182287951707844,11.763761868685968,6.358831439198417,5.4049304294875515
104,0.6319999999999979,0.607999999999997,0.344,0.1999999999999979,0.17600000000000193,0.432,0.25599999999999806,0.12000000000000455,0.09600000000000364,0.08800000000000097,0.07200000000000273,0.05600000000000449,0.04800000000000182,0.03200000000000358,0.37599999999999767,0.19999999999999574,0.11999999999999744,0.08799999999999386,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.4960000000000022,0.2959999999999994,0.2079999999999984,0.1599999999999966,0.11999999999999744,0.1039999999999992,0.06400000000000006,1.6422122946028188,0.30734727795464023,-0.013844615765067125,-0.07881644974371171,8.628138864323843,4.839164158749045,3.7889747055747973
105,0.6000000000000014,0.6000000000000014,0.336,0.18400000000000144,0.15200000000000102,0.416,0.26399999999999896,0.11200000000000188,0.08800000000000097,0.0799999999999983,0.06400000000000006,0.055999999999997385,0.04800000000000182,0.02400000000000091,0.3680000000000021,0.13600000000000279,0.11999999999999744,0.09599999999999653,0.07200000000000273,0.06400000000000006,0.03999999999999915,0.480000000000004,0.22400000000000375,0.19999999999999574,0.1599999999999966,0.1280000000000001,0.11200000000000188,0.06400000000000006,1.6415048530993845,0.3307909997648369,0.10011029859889697,0.06814847680806702,11.473785710101819,6.199187261846478,5.2745984482553405
106,0.6239999999999952,0.632000000000005,0.352,0.21599999999999525,0.15200000000000102,0.408,0.25599999999999895,0.1039999999999992,0.08800000000000807,0.0799999999999983,0.06400000000000716,0.055999999999997385,0.04800000000000182,0.02400000000000091,0.3919999999999959,0.15200000000000102,0.13599999999999568,0.1039999999999992,0.0799999999999983,0.06399999999999295,0.031999999999996476,0.4959999999999951,0.2400000000000091,0.21599999999999397,0.16800000000000637,0.13599999999999568,0.11199999999999477,0.055999999999997385,1.6820866381372643,0.31559800228314006,0.07645891590219128,-0.029857043057455956,7.250634667244393,4.439451767852599,2.8111828993917936
107,0.6159999999999997,0.6239999999999952,0.344,0.19199999999999967,0.1600000000000108,0.424,0.2639999999999892,0.1280000000000001,0.10400000000001342,0.09600000000000364,0.0800000000000125,0.06400000000000716,0.056000000000011596,0.04000000000000625,0.367999999999995,0.1280000000000001,0.11199999999999477,0.08799999999999386,0.06399999999999295,0.04799999999998761,0.0239999999999867,0.4959999999999951,0.23200000000001353,0.2079999999999984,0.16800000000000637,0.1280000000000001,0.1039999999999992,0.06399999999999295,1.5991968679021118,0.3090702311046028,0.09555353937209243,0.06294976979065525,11.61625501586187,6.234191951817161,5.38206306404471
108,0.6240000000000094,0.6239999999999952,0.344,0.19200000000000944,0.16800000000000637,0.432,0.26399999999999363,0.1280000000000001,0.11200000000000898,0.1039999999999992,0.08800000000000807,0.07200000000000273,0.06400000000000716,0.04000000000000625,0.35999999999999943,0.11199999999999477,0.1039999999999992,0.0799999999999983,0.055999999999997385,0.04800000000000182,0.02400000000000091,0.48799999999999955,0.22400000000000375,0.2079999999999984,0.16800000000000637,0.1280000000000001,0.11200000000000898,0.06400000000000716,1.5380558794448214,0.26957628903635067,0.09705248998402949,0.06746830800701886,11.44266515262707,6.0855162649358014,5.3571488876912685
109,0.6159999999999997,0.6080000000000041,0.352,0.18399999999999966,0.16799999999999216,0.432,0.26400000000000784,0.11199999999999477,0.09600000000000364,0.0799999999999983,0.06399999999999295,0.055999999999997385,0.04800000000000182,0.02400000000000091,0.3680000000000092,0.14400000000000546,0.12000000000000455,0.09600000000000364,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.480000000000004,0.2400000000000091,0.20000000000000284,0.1599999999999966,0.1280000000000001,0.1039999999999992,0.055999999999997385,1.4283830715839314,0.20114238673976856,-0.07599498517705994,-0.10203320808538685,9.0288287896901,5.257192024617665,3.7716367650724356
110,0.5999999999999943,0.5999999999999943,0.336,0.18399999999999433,0.1599999999999966,0.416,0.2560000000000034,0.12000000000000455,0.09600000000000364,0.08800000000000807,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.367999999999995,0.14400000000000546,0.12000000000000455,0.09600000000000364,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.48799999999999955,0.2400000000000091,0.20800000000001262,0.16800000000000637,0.1280000000000001,0.1039999999999992,0.06399999999999295,1.559571115331929,0.29978833412779793,0.02391830013517604,-0.008285708955885096,4.745374666686198,3.3496588671537517,1.395715799532446
111,0.6159999999999997,0.6159999999999997,0.352,0.19199999999999967,0.1599999999999966,0.424,0.2640000000000034,0.11199999999999477,0.09599999999998943,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.3680000000000092,0.14400000000000546,0.1280000000000001,0.09600000000000364,0.07200000000000273,0.06400000000000716,0.04000000000000625,0.480000000000004,0.23999999999999488,0.21599999999999397,0.16800000000000637,0.1280000000000001,0.11200000000000898,0.07200000000000273,1.6452988110691926,0.2811911835542741,0.016984885535437755,-0.017839624217895533,6.334469281138086,4.107758412170108,2.2267108689679773
112,0.6080000000000041,0.6240000000000094,0.352,0.1840000000000041,0.1599999999999966,0.424,0.2640000000000034,0.11199999999999477,0.09599999999998943,0.08799999999999386,0.07199999999998852,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.3359999999999985,0.1360000000000099,0.12000000000000455,0.09600000000000364,0.07200000000000273,0.06400000000000716,0.04000000000000625,0.4479999999999933,0.23199999999999932,0.2079999999999984,0.16799999999999216,0.1280000000000001,0.11200000000000898,0.07200000000000273,1.6748379922601138,0.31174040390365054,0.10969495025110909,0.09746743310703099,10.915708946332227,6.163082354934333,4.7526265913978945
113,0.6159999999999997,0.5999999999999943,0.352,0.18399999999999966,0.17600000000000193,0.432,0.25599999999999806,0.12000000000000455,0.09600000000000364,0.08800000000000807,0.07200000000000273,0.056000000000011596,0.04800000000000182,0.03200000000001069,0.367999999999995,0.2560000000000002,0.11999999999999034,0.08799999999999386,0.07199999999998852,0.055999999999997385,0.031999999999996476,0.48799999999999955,0.35200000000000387,0.2079999999999984,0.1599999999999966,0.1280000000000001,0.1039999999999992,0.06400000000000716,1.4601149221765184,0.250631929311407,-0.02293955772199041,-0.05211876639048518,8.438922172556042,4.994783561329258,3.4441386112267844
