Index of pulse,IPR,Tsys/Tdia,Tpw25/Tpi,Tpw50/Tpi,Tpw75/Tpi,Tpw25/Tsp,Tpw50/Tsp,Tpw75/Tsp,Tdw10/Tsw10,Tdw25/Tsw25,Tdw33/Tsw33,Tdw50/Tsw50,Tdw66/Tsw66,Tdw75/Tsw75,Tdw90/Tsw90,Tsp/Tpi,Asp/Aoff,Adp/Asp,IPA,Tsp/Asp,Asp/deltaT,Asp/(Tpi-Tsp)
136,101.35135135135157,1.7826086956521434,0.410958904109578,0.2876712328766973,0.19178082191779822,1.5789473684210082,1.1052631578946779,0.7368421052631186,3.2857142857145214,1.500000000000222,1.3636363636365105,1.3333333333335966,1.2857142857143944,1.3333333333338269,1.000000000000444,0.26027397260274004,-2.46645624035072,-0.048267796388473734,0.754512883946921,0.11372448983347308,5.38936887475981,3.0938969466213444
137,99.99999999999858,1.9545454545453596,0.46666666666666196,0.2933333333333324,0.1866666666666553,1.7500000000000444,1.1000000000000356,0.6999999999999822,3.3571428571430566,1.9166666666669998,1.5454545454547657,1.4444444444448612,1.4285714285717186,1.3333333333338269,1.250000000000333,0.26666666666665717,-2.7401901623666873,0.002707063025425977,0.5636022456653933,0.1051664124023261,5.762872310809952,3.4577233864859216
138,98.68421052631513,1.8695652173914068,0.39473684210526133,0.2763157894736993,0.18421052631578394,1.5,1.0500000000000622,0.6999999999999822,3.066666666666509,1.499999999999852,1.4545454545453225,1.3333333333333333,1.2857142857143944,1.3333333333331359,1.249999999999889,0.26315789473684087,-3.0525814476541777,0.0556626086978581,0.8187077249649236,0.10590136656093065,5.722878049093792,3.372410278930364
139,102.7397260273992,1.8636363636363298,0.5068493150684772,0.2739726027397187,0.17808219178081958,1.849999999999827,0.9999999999999112,0.6499999999999512,3.066666666666509,2.083333333333136,1.3636363636361288,1.2222222222220906,1.2857142857138144,1.166666666666568,1.666666666666272,0.27397260273974305,-2.647887664608651,-0.008083333987498399,0.718051508348176,0.11325610327243191,5.696481440569689,3.3319042388236944
140,102.7397260273967,1.8260869565217515,0.5540540540540362,0.2837837837837711,0.1756756756756987,2.049999999999973,1.0499999999999734,0.6500000000000977,3.06666666666699,2.416666666666926,1.3636363636365105,1.3333333333335966,1.1250000000001665,1.1666666666668641,1.000000000000444,0.27027027027026507,-2.6628298641571915,-0.014794854729675492,0.7132347716420196,0.10153771913133475,6.353907649708669,3.6476136507587116
141,99.99999999999858,1.7500000000000118,0.40540540540542164,0.28378378378379515,0.18918918918920477,1.578947368421102,1.1052631578947714,0.736842105263212,3.142857142857324,1.5,1.4545454545455574,1.3333333333333333,1.2857142857143944,1.333333333333432,1.6666666666668641,0.256756756756759,-3.0026682154833995,0.04791110094071575,0.831386015564951,0.09305410418404216,6.586525453990292,3.7124052558854417
142,100.00000000000095,1.6399999999999304,0.38666666666666005,0.26666666666665717,0.1866666666666553,1.4499999999998978,0.9999999999999112,0.69999999999992,3.1428571428567986,1.6363636363633869,1.4999999999996447,1.499999999999667,1.2857142857138144,1.3333333333331359,1.666666666666272,0.2666666666666809,-3.2406335748418043,0.06633224094002442,0.8958372893651015,0.09974571356993417,6.683662312960699,3.645633988887509
143,101.35135135135157,1.8636363636363769,0.5405405405405541,0.27027027027026507,0.17567567567567471,2.000000000000089,1.0,0.6500000000000089,3.2857142857143944,2.333333333333284,1.3636363636365105,1.2222222222220906,1.1428571428570704,1.166666666666568,1.0,0.27027027027026507,-2.3834948503619233,-0.0696743254626325,0.7819208029620156,0.10958464079990846,5.7033540050669265,3.3797653363359843
144,101.35135135135157,1.8260869565217515,0.6216216216216145,0.2972972972973012,0.18918918918918076,2.3000000000000176,1.1000000000000356,0.6999999999999822,3.066666666666509,2.5384615384615175,1.333333333333284,1.200000000000071,1.1250000000001665,1.0,1.0,0.27027027027026507,-2.939090043004395,0.040333424700302115,0.87022277572261,0.09361837213902618,6.891396160621909,3.9561718699866852
145,99.99999999999858,2.0000000000000138,0.40540540540542164,0.2702702702702891,0.17567567567567471,1.5000000000000888,1.0000000000000888,0.6500000000000089,2.9999999999998814,1.5,1.3636363636365105,1.222222222222288,1.1250000000001665,1.166666666666568,1.0,0.27027027027026507,-2.8127854562989256,0.014921545808325954,1.238272128407688,0.09888302008893697,6.320599830363629,3.745540640215515
146,101.35135135135157,1.7499999999999627,0.6052631578947245,0.2631578947368347,0.1710526315789449,2.190476190476078,0.952380952380896,0.6190476190475909,3.133333333333136,2.833333333333136,1.3636363636361288,1.2222222222220906,1.1428571428567804,1.166666666666568,0.9999999999995559,0.27631578947369284,-3.1951370617044184,0.05990489080657282,0.874182726989139,0.09976629046393785,6.790062572123166,3.827126177014797
147,101.35135135135157,1.6400000000000905,0.6301369863013732,0.2876712328767043,0.1780821917808239,2.421052631578898,1.1052631578946779,0.6842105263157796,3.3571428571425037,2.833333333333136,1.4545454545453225,1.3333333333331359,1.2857142857138144,1.166666666666568,0.9999999999995559,0.2602739726027464,-2.3861249517255225,0.005358845476436696,0.752885872122967,0.10297603273545759,6.362377694975193,3.4168324658200913
148,101.35135135135157,1.791666666666637,0.5068493150684772,0.2876712328766973,0.17808219178081958,1.849999999999827,1.0499999999998801,0.6499999999999512,2.9999999999998814,2.083333333333136,1.4545454545453225,1.3333333333331359,1.1249999999996947,1.166666666666568,0.9999999999995559,0.27397260273974305,-2.987955244083352,0.06232685024949194,0.7587240663788637,0.09356331350164114,7.3709998780854935,4.033188612537231
149,101.35135135135157,1.3225806451612447,0.426666666666661,0.28000000000000663,0.1866666666666553,1.5238095238094673,1.0,0.6666666666666102,2.7999999999998817,1.666666666666568,1.4545454545453225,1.3333333333333333,1.1249999999999167,1.0,1.0,0.28000000000000663,-2.8039139875330505,0.08473889878341594,0.5342276969928814,0.10285594998994885,8.87691454262159,3.780908045931268
150,101.35135135135157,1.9523809523810185,0.3733333333333431,0.2666666666666635,0.17333333333333364,1.4000000000000532,1.0,0.6500000000000089,3.2857142857139774,1.333333333333284,1.2727272727270966,1.2222222222220906,1.1428571428570704,1.166666666666568,1.3333333333331359,0.2666666666666635,-4.140152801287386,0.1312432838509951,0.8432716307452064,0.1016957170475772,5.784268120578056,3.5757293836301343
151,102.7397260273967,1.8695652173913166,0.5810810810810964,0.28378378378379515,0.18918918918920477,2.1500000000000976,1.0500000000000622,0.700000000000071,3.066666666666509,2.583333333333284,1.4545454545455574,1.3333333333333333,1.2857142857143944,1.333333333333432,1.250000000000333,0.27027027027026507,-3.0153840867167983,0.061833894519935914,0.7643341212154687,0.09499146227233106,6.791781860068065,3.8989858826317008
152,100.00000000000095,1.7916666666666785,0.4189189189189277,0.2972972972973012,0.18918918918918076,1.6315789473684408,1.1578947368421102,0.7368421052631186,3.2142857142854515,1.583333333333284,1.4545454545453225,1.4444444444443787,1.4285714285714648,1.3333333333331359,1.249999999999889,0.256756756756759,-3.0260902396759426,0.05794271493548003,0.7883272429951881,0.09720601073844148,6.305198836475623,3.5538393441953553
153,101.35135135135157,2.0000000000000147,0.39189189189189155,0.27027027027026507,0.17567567567567471,1.4499999999998978,0.9999999999999112,0.6499999999999512,3.3571428571425037,1.416666666666568,1.3636363636361288,1.2222222222220906,1.2857142857138144,1.166666666666568,0.9999999999995559,0.2702702702702891,-2.6779579613600597,-0.061418464050478926,0.7390237929194051,0.11715544212921905,5.173132336372428,3.1613586500053317
154,101.35135135135157,2.0476190476188894,0.4054054054053879,0.28378378378376434,0.1891891891891762,1.4999999999998668,1.0499999999998801,0.69999999999992,3.066666666666509,1.499999999999852,1.3636363636361288,1.3333333333331359,1.1249999999999167,1.0,0.9999999999995559,0.2702702702702826,-2.53805032218226,-0.03411639484428393,0.6813757724281976,0.11122635795940332,5.448893744069898,3.3298795102647847
155,100.00000000000095,1.9545454545455174,0.39999999999999525,0.28000000000001324,0.17333333333333364,1.5,1.0500000000000622,0.6500000000000089,2.9999999999998814,1.499999999999852,1.3636363636361288,1.3333333333333333,1.1249999999999167,1.166666666666568,1.0,0.2666666666666635,-3.2376731935991776,0.048529424124427414,0.7895554535381146,0.09794434010045687,6.1878063136571,3.7126837881943273
156,101.35135135135157,1.782608695652229,0.5866666666666787,0.2666666666666872,0.17333333333333364,2.2000000000000712,1.0000000000000888,0.6500000000000089,3.06666666666699,2.666666666666568,1.2727272727274637,1.222222222222288,1.1428571428573242,1.166666666666568,1.0,0.2666666666666635,-2.919458717535876,0.021853155861936823,2.5282177383439945,0.10927854902851657,5.719329233012443,3.3276097355709378
157,101.35135135135157,1.818181818181785,0.6575342465753394,0.27397260273974305,0.17808219178081958,2.5263157894736694,1.0526315789474323,0.6842105263157796,3.2857142857145214,3.000000000000444,1.3636363636365105,1.222222222222288,1.2857142857143944,1.166666666666568,1.000000000000444,0.26027397260274004,-2.678425372145974,-0.009771124202571037,0.7665526317278717,0.10455333381399523,5.678919823411012,3.365285821280569
158,101.35135135135157,1.9545454545453596,0.5999999999999905,0.26666666666665717,0.18666666666667897,2.2500000000000444,1.0,0.700000000000071,3.06666666666699,2.7500000000004072,1.3636363636365105,1.2222222222225292,1.1250000000001665,1.0000000000002538,1.000000000000444,0.26666666666665717,-2.8516622335601762,-0.0006240866462252231,0.6184899334147688,0.0998971630702746,6.066845017753309,3.6401070106519335
159,99.99999999999858,1.9090909090909225,0.39189189189189155,0.2837837837837711,0.17567567567567471,1.5263157894738122,1.1052631578947811,0.6842105263158436,3.214285714285859,1.4166666666669256,1.3636363636365105,1.3333333333335966,1.2857142857143944,1.1666666666672094,1.000000000000444,0.25675675675673504,-2.947590441422941,0.02281604489616595,0.88204981482368,0.09598489643528728,5.998418471448485,3.599051082869173
160,101.35135135135157,1.782608695652272,0.6578947368421255,0.26315789473684087,0.1710526315789489,2.500000000000089,1.0,0.6500000000000089,3.4285714285711566,3.166666666666568,1.3636363636362903,1.2222222222220906,1.2857142857143944,1.166666666666568,1.0,0.26315789473684087,-3.2394091116212436,0.05376588527302434,0.9154263758732226,0.10050105335733674,6.0303905861136124,3.5536230239599065
161,101.35135135135157,1.818181818181785,0.6712328767123181,0.27397260273974305,0.17808219178081958,2.7222222222220904,1.111111111111144,0.7222222222221893,3.692307692307724,3.454545454545719,1.5000000000000888,1.499999999999889,1.2857142857143944,1.166666666666568,1.3333333333331359,0.24657534246576143,-2.3000782013356993,-0.07895863268560101,0.8084637566536175,0.09807562278495005,5.56157106083938,3.3369426365035757
162,101.35135135135157,1.7826086956521858,0.5945945945946024,0.27027027027026507,0.17567567567567471,2.3157894736842204,1.0526315789473388,0.6842105263157796,3.3571428571430566,2.666666666666568,1.3636363636365105,1.2222222222220906,1.2857142857143944,1.166666666666568,1.0,0.256756756756759,-3.5420335322189636,0.1296113841008818,0.8207193289132373,0.09170160231060254,6.474805074713041,3.7671593161966825
163,99.99999999999858,1.9545454545453596,0.3733333333333106,0.26666666666665717,0.18666666666667897,1.473684210526237,1.0526315789473388,0.736842105263212,3.214285714285859,1.5454545454546043,1.5000000000000888,1.500000000000222,1.2857142857143944,1.333333333333432,1.6666666666668641,0.2533333333333314,-2.7778663404422725,-0.03789655966775367,0.7078778043427484,0.10256424976958951,5.448521591755091,3.308030966422666
164,100.00000000000095,1.782608695652229,0.36000000000001703,0.25333333333333746,0.16000000000000758,1.4210526315789918,1.0,0.6315789473684408,3.2142857142854515,1.4545454545453225,1.3999999999997157,1.3749999999997502,1.499999999999704,1.3999999999997157,1.3333333333331359,0.25333333333333746,-3.7221689623300267,0.09966328806345728,0.8496255600342874,0.10073487457858013,5.715573461189465,3.3681057896295434
165,101.35135135135157,1.8636363636363298,0.575342465753419,0.2739726027397187,0.17808219178081958,2.210526315789449,1.0526315789473388,0.6842105263157796,3.214285714285859,2.499999999999852,1.3636363636362903,1.2222222222220906,1.1428571428570704,1.166666666666568,1.0,0.26027397260274004,-2.5267267099251676,-0.07874965794918898,0.7629520121469668,0.11482612438121714,5.170861624039364,3.064214295727002
166,101.35135135135157,1.9090909090909225,0.6216216216216385,0.27027027027026507,0.17567567567567471,2.3000000000001064,1.0,0.6500000000000089,3.066666666666509,2.833333333333284,1.3636363636365105,1.2222222222220906,1.000000000000222,1.166666666666568,1.0,0.27027027027026507,-2.8742569331030317,0.018102213374553477,1.0785238864719107,0.10800665545986439,5.786680435005511,3.4291439614847756
167,100.00000000000095,2.0000000000000147,0.39189189189189155,0.2702702702702891,0.17567567567567471,1.4500000000000266,1.0000000000000888,0.6500000000000089,2.9999999999998814,1.416666666666568,1.3636363636365105,1.222222222222288,1.1428571428573242,1.166666666666568,1.0,0.27027027027026507,-3.1096482333935103,0.03678529173264586,0.8095910701582648,0.11008253054179785,5.505511211249516,3.364479073541397
168,99.99999999999858,1.9545454545454088,0.5921052631578898,0.2631578947368347,0.1710526315789449,2.1428571428572396,0.9523809523809765,0.6190476190476432,3.06666666666699,2.7500000000004072,1.3636363636365105,1.2222222222225292,1.1428571428573242,1.1666666666672094,1.000000000000444,0.27631578947366947,-2.974216377021452,-0.0012474494921871136,0.6183409571207136,0.11755908821238156,5.413138584521317,3.2478831507127985
169,101.35135135135157,1.9523809523809668,0.6081081081081084,0.27027027027026507,0.17567567567567471,2.2500000000000444,1.0,0.6500000000000089,3.2857142857143944,2.749999999999852,1.2727272727270966,1.2222222222220906,1.1428571428570704,1.166666666666568,1.0,0.27027027027026507,-2.8209721799073515,-0.016763028412727997,0.7410323655326877,0.11029232887460429,5.495038614604281,3.3580791533693097
170,101.35135135135157,1.9090909090909225,0.39189189189189155,0.27027027027026507,0.17567567567567471,1.4500000000000266,1.0,0.6500000000000089,3.214285714285859,1.416666666666568,1.3636363636365105,1.2222222222220906,1.1428571428570704,1.166666666666568,1.0,0.27027027027026507,-2.8292796291555513,-0.0009094232912775894,0.6163138008527139,0.10705143728502851,5.838314887224654,3.4597421553924166
171,100.00000000000095,1.9545454545454681,0.40540540540542164,0.2702702702702891,0.17567567567567471,1.5000000000000888,1.0000000000000888,0.6500000000000089,2.9999999999998814,1.5,1.3636363636365105,1.222222222222288,1.2857142857143944,1.166666666666568,1.0,0.27027027027026507,-2.6527572669821256,-0.029392211077022317,0.6877995508021026,0.10120432415490618,6.175625450977132,3.659629896875368
172,99.99999999999858,1.8695652173912625,0.3684210526315593,0.2631578947368347,0.1710526315789449,1.3333333333333333,0.9523809523809765,0.6190476190476432,3.0000000000003553,1.3333333333334814,1.2727272727274637,1.2222222222225292,1.1428571428573242,1.1666666666672094,1.000000000000444,0.27631578947366947,-3.307673690247644,0.05520601236453257,0.8059655120616217,0.0967130672992744,6.785536001760879,3.9479482192063435
173,101.35135135135157,1.9090909090909225,0.39189189189189155,0.27027027027026507,0.17567567567567471,1.4500000000000266,1.0,0.6500000000000089,3.214285714285859,1.416666666666568,1.3636363636362903,1.2222222222220906,1.1428571428570704,1.166666666666568,1.0,0.27027027027026507,-2.7534416377084603,-0.02607011367210369,0.7232782988837918,0.09926370695190463,6.296359658448018,3.7311760938951526
174,101.35135135135157,1.9090909090909225,0.39189189189189155,0.27027027027026507,0.17567567567567471,1.4500000000000266,1.0,0.6500000000000089,2.9999999999998814,1.416666666666568,1.272727272727302,1.2222222222220906,1.1428571428570704,1.166666666666568,1.0,0.27027027027026507,-3.0396441393218656,0.029634941879363937,0.8405262422655903,0.09522938917105474,6.5630999572760995,3.8892444191266096
175,101.35135135135157,2.142857142857102,0.4383561643835596,0.3013698630137003,0.19178082191782256,1.6000000000000356,1.1000000000000356,0.700000000000071,2.9999999999998814,1.666666666666568,1.5454545454546043,1.4444444444443787,1.250000000000111,1.333333333333432,1.250000000000333,0.2739726027397187,-2.5021023589552254,-0.05375660069249759,0.6019759165803278,0.09850833991475173,6.344640469434852,3.8307263211682034
176,104.1666666666653,1.782608695652281,0.5890410958904363,0.2602739726027464,0.16438356164384496,2.0476190476191927,0.9047619047619531,0.5714285714286198,2.866666666666627,2.583333333333284,1.1818181818182552,1.1111111111110452,1.0,1.0,0.750000000000111,0.2876712328767043,-3.3006043471525506,0.08899582814464954,0.7998531784938151,0.09669272287137225,7.489063391024016,4.176593044994336
177,100.00000000000095,1.9090909090908166,0.5999999999999905,0.2533333333333314,0.17333333333332954,2.2499999999998446,0.9499999999999422,0.6499999999999512,3.3571428571425037,2.749999999999852,1.4999999999996447,1.3749999999997502,1.2857142857138144,1.166666666666568,1.666666666666272,0.2666666666666809,-2.9098126064654894,0.006511126588146375,0.6211589788897891,0.1020636647007127,5.938064323261948,3.562838593957041
178,101.35135135135157,1.9090909090909225,0.39189189189189155,0.27027027027026507,0.17567567567567471,1.4500000000000266,1.0,0.6500000000000089,3.214285714285859,1.416666666666568,1.3636363636365105,1.2222222222220906,1.2857142857143944,1.166666666666568,1.0,0.27027027027026507,-2.744513577644668,-0.007119362122693768,0.6817177641778102,0.10302676695357532,6.066384673427716,3.594894621290528
179,100.00000000000095,1.7916666666667194,0.41333333333334504,0.28000000000001324,0.1866666666666834,1.5500000000000622,1.0500000000000622,0.700000000000071,3.066666666666509,1.583333333333284,1.4545454545455574,1.3333333333333333,1.2857142857143944,1.333333333333432,1.0,0.2666666666666635,-2.900918323437074,0.029060206014320966,0.20207840742412506,0.09697934017649835,6.652564238407804,3.74962711619356
180,98.68421052631513,1.9545454545453596,0.38666666666666005,0.26666666666665717,0.17333333333332954,1.4500000000000266,1.0,0.6500000000000089,3.0000000000003553,1.4166666666669256,1.3636363636365105,1.2222222222225292,1.2857142857143944,1.1666666666672094,1.000000000000444,0.26666666666665717,-2.862798106121343,0.005787221019187128,0.32303109398082336,0.09753227726094797,6.213949095426819,3.7283694572560377
181,98.68421052631513,2.047619047619171,0.3815789473684263,0.2763157894736993,0.18421052631578394,1.3809523809524413,1.0000000000000846,0.6666666666666666,3.06666666666699,1.2307692307692413,1.166666666666716,1.1000000000001244,1.000000000000222,1.0,1.0,0.2763157894736759,-3.363837838497261,0.04488381030369307,0.8027856868612817,0.09953383493001305,6.2053979860996975,3.8360642095890345
182,101.35135135135157,1.9545454545453596,0.3733333333333343,0.26666666666665717,0.17333333333332954,1.333333333333305,0.952380952380896,0.6190476190475909,2.9999999999998814,1.333333333333284,1.2727272727270966,1.2222222222220906,1.1428571428570704,1.166666666666568,1.0,0.28000000000000663,-2.8770643657311763,-0.001664576228213704,0.636245372187883,0.11234710698109782,5.841271908411971,3.4614944642440277
183,100.00000000000095,1.9090909090909225,0.39189189189189155,0.27027027027026507,0.17567567567567471,1.4500000000000266,1.0,0.6500000000000089,2.9999999999998814,1.416666666666568,1.3636363636365105,1.2222222222220906,1.2857142857143944,1.166666666666568,1.0,0.27027027027026507,-2.9030926469172185,0.006950371028457264,0.5813696848684763,0.10387070437134859,6.0170960020213045,3.5656865197163583
184,99.99999999999858,1.9130434782609285,0.41333333333334504,0.29333333333333933,0.1866666666666834,1.4761904761905729,1.047619047619108,0.6666666666667512,3.0000000000002367,1.3846153846154476,1.3636363636365105,1.200000000000071,1.1250000000001665,1.0000000000002538,1.000000000000444,0.2799999999999896,-2.72505556550796,-0.0190287104263979,0.6704263364082871,0.10394005347379642,6.517404332579413,3.741472857591985
