Index of pulse,Tu/Tpi,Tv/Tpi,Tw/Tpi,Ta/Tpi,Tb/Tpi,Tc/Tpi,Td/Tpi,Te/Tpi,Tf/Tpi,(Tu-Ta)/Tpi,(Tv-Tb)/Tpi,Au/Asp,Av/Au,Aw/Au,Ab/Aa,Ac/Aa,Ad/Aa,Ae/Aa,Af/Aa,Ap2/Ap1,(Ac-Ab)/Aa,(Ad-Ab)/Aa,AGI,AGImod,AGIinf,AI,RIp1,RIp2,SC,IPAD
59,0.15584415584415592,0.37662337662337686,0.5974025974025977,0.07792207792207796,0.23376623376623387,0.31168831168831185,0.31168831168831185,0.48051948051948074,0.6753246753246757,0.07692307692307664,0.14102564102564052,0.12698275522570435,-0.6778777776078463,0.06428264769702242,-1.3192618321276444,-0.87583096273917,-0.87583096273917,0.5960431544697643,-0.1361382980623847,-0.1992270318005185,0.4434308693884743,0.4434308693884743,-0.16364306111906846,0.4324000933506958,-1.9153049865974086,-1.1043154997325617,-0.2663056809892405,-0.2663056809892405,-0.027463686351992624,-0.4731280762908698
60,0.1466666666666663,0.37333333333333246,0.5999999999999985,0.06666666666666651,0.22666666666666616,0.2933333333333326,0.2933333333333326,0.4799999999999988,0.7466666666666649,0.08000000000000075,0.14666666666666806,0.13861040782174466,-0.6471293485635321,0.03984180047831628,-1.2572032566615405,-0.9054134751339693,-0.9054134751339693,0.5274914308176929,-0.12727277498378162,-0.2516296846050413,0.35178978152757123,0.35178978152757123,0.026132262788705212,0.5536236936063981,-1.7846946874792333,-1.1945957983375066,-0.24487217542974826,-0.24487217542974826,-0.02401378088164377,0.2933238572959709
61,0.14473684210526386,0.36842105263158076,0.6052631578947398,0.06578947368421086,0.2236842105263169,0.2763157894736856,0.2763157894736856,0.4736842105263181,0.6710526315789507,0.07894736842105209,0.14473684210526216,0.13482021534223315,-0.6130806911143002,0.03353657206697443,-1.2410551750261642,-0.9774730405443823,-0.9774730405443823,0.48534357753677365,-0.08826189735798443,-0.19918623390707327,0.26358213448178197,0.26358213448178197,0.22854732852582668,0.7138909060626004,-1.7263987525629378,-1.1835151167492142,-0.25925947914630754,-0.25925947914630754,-0.02291364573181845,-0.8429464309169797
62,0.14285714285714293,0.37662337662337686,0.5974025974025977,0.06493506493506497,0.2207792207792209,0.2727272727272729,0.2727272727272729,0.46753246753246774,0.7532467532467537,0.07792207792207796,0.15584415584415592,0.13291347391223335,-0.6263130257118164,0.012248555717385399,-1.2689811443491625,-1.0127379716574787,-1.0127379716574787,0.486267908307315,-0.08995123177138223,-0.2142945691979047,0.2562431726916838,0.2562431726916838,0.27022689065848005,0.756494798965795,-1.7552490526564775,-1.2004636432882538,-0.1628195276136596,-0.1628195276136596,-0.025708445126886754,-0.4665898928589297
63,0.1410256410256405,0.3717948717948704,0.5897435897435875,0.06410256410256386,0.21794871794871715,0.34615384615384487,0.34615384615384487,0.47435897435897256,0.7307692307692281,0.07692307692307662,0.15384615384615327,0.13741051559522421,-0.5958570913180897,0.06433658164085201,-1.2627308575611667,-0.24323827848324367,-0.24323827848324367,0.5316724105651071,-0.13747666288118052,0.6711109567744636,1.0194925790779228,1.0194925790779228,-1.3079267111597863,-0.7762543005946793,-1.7944032681262736,-0.32533394617356065,0.10729858175753501,0.10729858175753501,-0.02463512752252847,0.8712825048812236
64,0.14285714285714293,0.36363636363636387,0.5844155844155847,0.06493506493506497,0.2207792207792209,0.3506493506493508,0.3506493506493508,0.46753246753246774,0.6753246753246757,0.07792207792207796,0.14285714285714293,0.13196115847533774,-0.6568297979921723,0.07668523709040881,-1.239486619936307,-0.29297855260317024,-0.29297855260317024,0.5980887903240898,-0.15052211698206383,0.6742592959687826,0.9465080673331367,0.9465080673331367,-1.2516183050540561,-0.6535295147299665,-1.837575410260397,-0.3144603438595763,0.07608523732977185,0.07608523732977185,-0.02593436650680736,0.30401655304060365
65,0.1466666666666663,0.37333333333333246,0.5999999999999985,0.06666666666666651,0.22666666666666616,0.34666666666666585,0.34666666666666585,0.4666666666666656,0.7199999999999983,0.08000000000000075,0.14666666666666806,0.1390788097061707,-0.657695522731655,0.04088456471881918,-1.1967291134008196,-0.38106123934126984,-0.38106123934126984,0.5286101443149686,-0.11567231846350545,0.7376179238173967,0.8156678740595497,0.8156678740595497,-0.9632167790332483,-0.4346066347182798,-1.725339257715788,-0.2517170300551977,0.02872198011377651,0.02872198011377651,-0.024983822486828275,-0.04490893811822627
66,0.14285714285714293,0.37662337662337686,0.5974025974025977,0.06493506493506497,0.2207792207792209,0.3506493506493508,0.3506493506493508,0.46753246753246774,0.7662337662337666,0.07792207792207796,0.15584415584415592,0.13140951070244558,-0.6354986496508087,0.015686615604532782,-1.1955652247999362,-0.3070339822786507,-0.3070339822786507,0.5167409144648706,-0.0899679780251091,0.7070485145509149,0.8885312425212856,0.8885312425212856,-1.0982381747075056,-0.5814972602426349,-1.712306139264807,-0.28554814103087145,0.11842491610085229,0.11842491610085229,-0.02423231301927352,-3.4934261017432555
67,0.1410256410256405,0.35897435897435764,0.5897435897435875,0.05128205128205109,0.20512820512820437,0.2692307692307682,0.2692307692307682,0.4615384615384598,0.7564102564102535,0.0897435897435894,0.15384615384615327,0.13759978274329895,-0.6303863233824434,0.043496740547158776,-1.2341890897137626,-1.0112619822177584,-1.0112619822177584,0.5364746256594364,-0.10602347989341099,-0.23495326075492665,0.22292710749600408,0.22292710749600408,0.2518602490623179,0.7883348747217543,-1.770663715373199,-1.2145992172840452,-0.31449487387104164,-0.31449487387104164,-0.02363661500605253,0.06750486892043206
68,0.15384615384615502,0.37179487179487464,0.6025641025641072,0.0641025641025646,0.21794871794871964,0.2820512820512842,0.2820512820512842,0.47435897435897795,0.6794871794871846,0.08974358974358941,0.15384615384615327,0.1325468690423783,-0.6243825671230322,0.07262824141686242,-1.3237820637661555,-1.0086185076221816,-1.0086185076221816,0.5442169764944972,-0.14360700968525872,-0.19958313728837382,0.3151635561439739,0.3151635561439739,0.14923797498371055,0.6934549514782077,-1.8679990402606526,-1.1691240446161657,-0.4172144910025006,-0.4172144910025006,-0.0278418369755878,-0.035585212312179815
69,0.14473684210526216,0.3684210526315765,0.5921052631578907,0.06578947368421008,0.2236842105263143,0.28947368421052433,0.28947368421052433,0.47368421052631254,0.749999999999995,0.07894736842105302,0.14473684210526386,0.13252519650411718,-0.6763185685334493,0.05519683669877298,-1.300814140352827,-0.9445658185622577,-0.9445658185622577,0.6012645215997131,-0.12928973454615075,-0.25565308915277524,0.35624832179056937,0.35624832179056937,-0.012947024828024786,0.5883174967716883,-1.9020786619525403,-1.1990455884789102,-0.03859390423597355,-0.03859390423597355,-0.025342772729824384,-0.2776670269979481
70,0.14473684210526386,0.38157894736842296,0.6052631578947398,0.06578947368421086,0.21052631578947473,0.3421052631578964,0.3421052631578964,0.4736842105263181,0.7500000000000038,0.07894736842105209,0.17105263157894623,0.13930509683113337,-0.6235784274822744,0.041402458438096916,-1.127328392272782,-0.3401067159393376,-0.3401067159393376,0.5141147958042621,-0.1166246618471312,0.7324579847088285,0.7872216763334442,0.7872216763334442,-0.9612297561983687,-0.4471149603941066,-1.641443188077044,-0.26414572381429974,0.058710016555829525,0.058710016555829525,-0.021701699214030108,-0.11513244235392317
71,0.1392405063291144,0.36708860759493794,0.5822784810126601,0.06329113924050654,0.20253164556962094,0.329113924050634,0.329113924050634,0.45569620253164705,0.6455696202531667,0.07594936708860783,0.16455696202531703,0.13234136032557872,-0.6101267565847606,0.018430127317134514,-1.1053295264184566,-0.38371944533241625,-0.38371944533241625,0.498369174367369,-0.09786928976625368,0.7734215203572649,0.7216100810860403,0.7216100810860403,-0.836259810120993,-0.33789063575362405,-1.6036987007858257,-0.22497925757551845,0.08835562728537243,0.08835562728537243,-0.02472726274495412,0.33020673751711277
72,0.14285714285714293,0.37662337662337686,0.5974025974025977,0.06493506493506497,0.2207792207792209,0.28571428571428586,0.28571428571428586,0.46753246753246774,0.7662337662337666,0.07894736842105302,0.15789473684210606,0.13925913406867174,-0.6140400513243972,0.02644234600779622,-1.2182825127941215,-0.9157130093069261,-0.9157130093069261,0.5068930647492521,-0.1252339630224688,-0.17994114681653853,0.3025695034871954,0.3025695034871954,0.10625044107047855,0.6131435058197306,-1.7251755775433737,-1.1514734306524332,-0.8217069742126689,-0.8217069742126689,-0.02412632844225471,-0.14022243281918634
73,0.16666666666666605,0.3717948717948704,0.6025641025641003,0.07692307692307664,0.2307692307692299,0.29487179487179377,0.29487179487179377,0.48717948717948534,0.679487179487177,0.08749999999999991,0.1374999999999999,0.12960127082062484,-0.6575686235814666,0.07987996048825276,-1.407795278619386,-1.114884016651023,-1.114884016651023,0.6064003772092851,-0.17134913057483114,-0.20704973215757513,0.2929112619683629,0.2929112619683629,0.21557237747337496,0.8219727546826601,-2.014195655828671,-1.1685309387730014,-0.44652869846446736,-0.44652869846446736,-0.028379382272235482,-0.08557254842579631
74,0.14473684210526216,0.3684210526315765,0.5921052631578907,0.06578947368421008,0.21052631578947228,0.35526315789473445,0.35526315789473445,0.4605263157894706,0.736842105263153,0.07894736842105209,0.1578947368421042,0.13499778524199516,-0.668912019268265,0.05127302526342634,-1.2083805353102477,-0.19050898511794837,-0.19050898511794837,0.5435619644446226,-0.12119083856910276,0.5901495657718552,1.0178715501922992,1.0178715501922992,-1.3709245295189734,-0.8273625650743509,-1.7519424997548703,-0.3988089425702967,-0.1030079654295973,-0.1030079654295973,-0.0259809121005393,0.5645920495659464
75,0.14285714285714293,0.37662337662337686,0.5974025974025977,0.05194805194805198,0.20779220779220792,0.3246753246753249,0.3246753246753249,0.46753246753246774,0.7142857142857146,0.09210526315789519,0.17105263157894823,0.13753435120167895,-0.6109789953378358,0.02450057069164925,-1.1620622213748917,-0.3993921427445096,-0.3993921427445096,0.5007950236784986,-0.1170306689239067,0.784492893980173,0.762670078630382,0.762670078630382,-0.8640729595643709,-0.36327793588587237,-1.6628572450533903,-0.2152236668595358,0.06616089187941065,0.06616089187941065,-0.024801301522967764,-2.1415527162490693
76,0.1410256410256421,0.37179487179487464,0.5897435897435942,0.051282051282051676,0.2051282051282067,0.33333333333333587,0.33333333333333587,0.47435897435897795,0.7564102564102622,0.0897435897435894,0.16666666666666605,0.13191120101808465,-0.6202876922048436,0.0006184981462527206,-1.1552205533108642,-0.4246036026295014,-0.4246036026295014,0.5454502127492599,-0.13163092220556033,0.7750456657657228,0.7306169506813629,0.7306169506813629,-0.8514635608011213,-0.3060133480518615,-1.7006707660601241,-0.22359517499413542,0.0328020572924007,0.0328020572924007,-0.023480759717518833,0.23009650117760133
77,0.1410256410256405,0.3717948717948704,0.6025641025641003,0.05128205128205109,0.21794871794871715,0.2692307692307682,0.2692307692307682,0.4615384615384598,0.7051282051282025,0.08974358974359042,0.15384615384615502,0.13830061331499074,-0.6084709727830614,0.040667956846750015,-1.2426824019215106,-0.9896256433083283,-0.9896256433083283,0.5010449347090176,-0.1095801943231329,-0.19824053697544497,0.2530567586131823,0.2530567586131823,0.23552394998612852,0.736568884695146,-1.7437273366305281,-1.1872099660027766,-0.7991102222986867,-0.7991102222986867,-0.027331906297596853,-0.1641708015529758
78,0.1518987341772157,0.3544303797468366,0.5822784810126601,0.06329113924050654,0.21518987341772225,0.2784810126582288,0.2784810126582288,0.4683544303797484,0.658227848101268,0.08860759493670817,0.1392405063291128,0.13174863477276016,-0.6284209952974344,0.052632314862066494,-1.3542289199710935,-0.9985932157895152,-0.9985932157895152,0.5674402626578603,-0.11413294371771517,-0.20374266293860438,0.35563570418157825,0.35563570418157825,0.07551724895007676,0.642957511607937,-1.9216691826289538,-1.1636801705665911,-0.3873932484559105,-0.3873932484559105,-0.03084288775275593,-1.1045031654116386
79,0.14473684210526216,0.3684210526315765,0.5921052631578907,0.06578947368421008,0.2236842105263143,0.3421052631578924,0.3421052631578924,0.47368421052631254,0.7236842105263109,0.07894736842105302,0.14473684210526386,0.13633984301138904,-0.6460423257385006,0.041582543376232135,-1.2094682277677602,-0.3480245732574141,-0.3480245732574141,0.5529497504123586,-0.1313820281182044,0.716113860159624,0.8614436545103462,0.8614436545103462,-1.0663688316652906,-0.513419081252932,-1.7624179781801188,-0.2798829245135275,0.015746062367586446,0.015746062367586446,-0.02813298682647986,0.3265540288422184
80,0.14285714285714293,0.37662337662337686,0.5974025974025977,0.05194805194805198,0.20779220779220792,0.33766233766233783,0.33766233766233783,0.46753246753246774,0.7532467532467537,0.09210526315789411,0.17105263157894623,0.13874478514758765,-0.5859563983642091,0.01694970185199733,-1.1773207520915512,-0.3510206076603559,-0.3510206076603559,0.49419445070118995,-0.09741686131467395,0.7463343088659907,0.8263001444311953,0.8263001444311953,-0.9694739874720293,-0.4752795367708393,-1.6715152027927411,-0.2536656911340093,0.14194824522810778,0.14194824522810778,-0.02175712644221386,0.5331617716063087
81,0.1518987341772157,0.3797468354430392,0.5822784810126601,0.06329113924050654,0.21518987341772225,0.34177215189873533,0.34177215189873533,0.4683544303797484,0.6455696202531667,0.08860759493670915,0.16455696202531697,0.13137849382657069,-0.6218408488047874,0.005917948777838081,-1.2019836238029034,-0.38880520608593516,-0.38880520608593516,0.5331255549276378,-0.0781114641005747,0.7564477100109299,0.8131784177169681,0.8131784177169681,-0.9574987665586707,-0.424373211631033,-1.735109178730541,-0.24089400802096972,0.11239782009555503,0.11239782009555503,-0.0259729667550697,0.25625216047508026
82,0.15384615384615327,0.3717948717948704,0.5897435897435875,0.06410256410256386,0.21794871794871715,0.35897435897435764,0.35897435897435764,0.47435897435897256,0.6538461538461514,0.08974358974358941,0.15384615384615327,0.13933573883423986,-0.5855715224287545,0.03498662261943604,-1.262703094110166,-0.23949601357335826,-0.23949601357335826,0.5345532070245477,-0.09320433799952427,0.6558598613252357,1.0232070805368079,1.0232070805368079,-1.3182642739879973,-0.7837110669634495,-1.7972563011347138,-0.3394404465495949,0.26629898844137917,0.26629898844137917,-0.025725897531519368,0.585174470509457
83,0.14999999999999988,0.3624999999999997,0.5749999999999995,0.07499999999999994,0.22499999999999978,0.3499999999999997,0.3499999999999997,0.4624999999999996,0.6499999999999994,0.07500000000000077,0.13750000000000143,0.13257268468014796,-0.6494228972750324,0.07296556366139353,-1.2841794390858663,-0.24429555759775662,-0.24429555759775662,0.5759051151262599,-0.14125261754538046,0.6328747593086335,1.0398838814881095,1.0398838814881095,-1.3714934390166127,-0.7955883238903529,-1.860084554212126,-0.3612065040191222,0.11629164632920756,0.11629164632920756,-0.026515723929329545,0.9727257010479786
84,0.15789473684210606,0.38157894736842296,0.6052631578947398,0.07894736842105303,0.23684210526315905,0.3157894736842121,0.3157894736842121,0.4868421052631603,0.697368421052635,0.07792207792207707,0.14285714285714132,0.12614908693725016,-0.7014989846557176,0.05024584282828344,-1.332513719469973,-0.869816150176379,-0.869816150176379,0.6263518313137174,-0.12973336583389286,-0.2480386780632868,0.462697569293594,0.462697569293594,-0.21923325043093234,0.4071185808827851,-1.9588655507836905,-1.1408053604538904,0.12359424902524924,0.12359424902524924,-0.025006609482978493,-0.18517070879275765
85,0.14285714285714293,0.36363636363636387,0.5844155844155847,0.05194805194805198,0.20779220779220792,0.3506493506493508,0.3506493506493508,0.46753246753246774,0.6493506493506498,0.09090909090909095,0.15584415584415592,0.13424266182614353,-0.6291413886357086,0.020706919819454373,-1.2243406596377613,-0.25640030444077566,-0.25640030444077566,0.5464025298524712,-0.08436803830638694,0.6472810954020658,0.9679403551969857,0.9679403551969857,-1.2579425806086812,-0.7115400507562101,-1.7707431894902326,-0.3479085672588422,0.10468791537117389,0.10468791537117389,-0.025790470866726794,0.27620497047922654
86,0.1392405063291144,0.3544303797468366,0.5822784810126601,0.06329113924050654,0.21518987341772225,0.2658227848101275,0.2658227848101275,0.4683544303797484,0.6329113924050654,0.07594936708860783,0.1392405063291144,0.13386649352774715,-0.6046830055794572,0.0368149549908754,-1.270054883865951,-1.0022719956746402,-1.0022719956746402,0.5051251970070619,-0.11230023635083025,-0.20535529947282588,0.2677828881913107,0.2677828881913107,0.22936391047626745,0.7344891074833294,-1.7751800808730127,-1.191150751264001,-0.4028032465948249,-0.4028032465948249,-0.02750312291107977,-0.4018742934386125
87,0.1410256410256405,0.38461538461538314,0.5897435897435875,0.06410256410256386,0.21794871794871715,0.34615384615384487,0.34615384615384487,0.47435897435897256,0.6538461538461514,0.07692307692307662,0.16666666666666602,0.1340632198423164,-0.601355751686792,0.0174372312086971,-1.2177906181539648,-0.27768913266487627,-0.27768913266487627,0.5072990374870361,-0.0714732875205394,0.7036110568401661,0.9401014854890886,0.9401014854890886,-1.1697113903112484,-0.6624123528242123,-1.725089655641001,-0.2947425325848285,0.09234256793598326,0.09234256793598326,-0.028497365989233386,0.3547993200196573
88,0.14999999999999988,0.3624999999999997,0.5624999999999994,0.062499999999999944,0.21249999999999983,0.3374999999999997,0.3374999999999997,0.44999999999999957,0.6374999999999994,0.08860759493670915,0.1518987341772157,0.13834899602936448,-0.6318371302100065,0.051575722620926426,-1.234142269343079,-0.34090585643551535,-0.34090585643551535,0.5703942735972853,-0.10595172411156506,0.7059595369788714,0.8932364129075637,0.8932364129075637,-1.1227248300693335,-0.5523305564720483,-1.8045365429403644,-0.2885927093391324,0.2317632629888855,0.2317632629888855,-0.02911776403709859,0.553878286407862
89,0.16249999999999984,0.3624999999999997,0.5874999999999995,0.08749999999999993,0.2374999999999998,0.29999999999999977,0.29999999999999977,0.4749999999999996,0.7499999999999993,0.07499999999999993,0.12499999999999992,0.12920798877995893,-0.6592308547477118,0.08707654992726493,-1.3928333006180622,-0.9445993644266067,-0.9445993644266067,0.5975224837150489,-0.17362819361826332,-0.20982525987183195,0.4482339361914555,0.4482339361914555,-0.10115705547989766,0.4963654282351513,-1.9903557843331112,-1.140264303803177,-0.20053242244886021,-0.20053242244886021,-0.031246835857940664,0.5029851798338453
90,0.1710526315789482,0.3947368421052651,0.6052631578947398,0.07894736842105303,0.23684210526315905,0.38157894736842296,0.38157894736842296,0.4868421052631603,0.6710526315789507,0.08974358974359042,0.15384615384615502,0.13334792816347307,-0.6847713832119908,0.07744727942563266,-1.323002152941925,-0.18168927447965075,-0.18168927447965075,0.6445974998431123,-0.1431373994344506,0.5712096557191274,1.1413128784622741,1.1413128784622741,-1.6042211038257357,-0.9596236039826234,-1.967599652785037,-0.413930314345627,0.018330057603112973,0.018330057603112973,-0.02906460872760152,0.5480496625410627
91,0.1410256410256405,0.35897435897435764,0.5769230769230748,0.05128205128205109,0.20512820512820437,0.3333333333333321,0.3333333333333321,0.4615384615384598,0.6410256410256386,0.09090909090909095,0.15584415584415592,0.1367603213022442,-0.609061949475372,0.03862596599006142,-1.1937723910965328,-0.3125139599432123,-0.3125139599432123,0.5341789694348863,-0.10270240926937113,0.7052182675402938,0.8812584311533205,0.8812584311533205,-1.1029234406449946,-0.5687444712101082,-1.7279513605314192,-0.29455441176535685,0.10672030589362184,0.10672030589362184,-0.02701177039222626,0.25863865677577225
92,0.1392405063291144,0.36708860759493794,0.5822784810126601,0.06329113924050654,0.21518987341772225,0.329113924050634,0.329113924050634,0.45569620253164705,0.6455696202531667,0.07594936708860699,0.151898734177214,0.1323636992363914,-0.6292609737306067,0.013705200625873234,-1.2134609788748243,-0.39515786022787946,-0.39515786022787946,0.5118934095244505,-0.08500829522667609,0.7588413132823203,0.8183031186469447,0.8183031186469447,-0.9350386679435158,-0.42314525841906525,-1.7253543883992748,-0.2393323015840424,0.1147801407817148,0.1147801407817148,-0.02517407719432112,0.29190462073695944
93,0.15384615384615327,0.3717948717948704,0.6025641025641003,0.06410256410256386,0.21794871794871715,0.35897435897435764,0.35897435897435764,0.47435897435897256,0.679487179487177,0.08974358974359044,0.15384615384615502,0.1362962064867825,-0.5923494252276026,0.019755738799490934,-1.2279163512427216,-0.177415942050099,-0.177415942050099,0.4766194308375922,-0.08575691450990516,0.6144971474591061,1.0505004091926224,1.0505004091926224,-1.3497038979801157,-0.8730844671425235,-1.7045357820803135,-0.38327846117787895,0.14579573368016344,0.14579573368016344,-0.033521881509347026,0.752076670359417
94,0.13580246913580327,0.35802469135802684,0.5679012345679046,0.061728395061728766,0.2098765432098778,0.3333333333333353,0.3333333333333353,0.4567901234567928,0.6543209876543249,0.07499999999999993,0.14999999999999988,0.13304299878658682,-0.627074991800023,0.06809952060644273,-1.261939559066683,-0.3105585888298777,-0.3105585888298777,0.5781636914572658,-0.1485277307521305,0.6902702279629107,0.9513809702368053,0.9513809702368053,-1.2189860728641935,-0.6408223814069277,-1.8401032505239487,-0.30813398851057816,0.15017031838640918,0.15017031838640918,-0.02630089240843754,0.7113912824917894
95,0.15584415584415415,0.37662337662337253,0.5974025974025908,0.07792207792207707,0.23376623376623118,0.3116883116883083,0.3116883116883083,0.46753246753246236,0.6883116883116808,0.07692307692307664,0.14102564102564052,0.12966196573759764,-0.6938102125199207,0.08044861611628142,-1.380450600716235,-0.9108716148019719,-0.9108716148019719,0.6177123658034315,-0.16581119710894268,-0.21933899775213375,0.46957898591426306,0.46957898591426306,-0.17641973691572263,0.44129262888770887,-1.9981629665196663,-1.1116099243880588,-0.3816748476570613,-0.3816748476570613,-0.0289729110975871,0.1395373348411485
96,0.15584415584415592,0.36363636363636387,0.5974025974025977,0.06493506493506497,0.23376623376623387,0.3246753246753249,0.3246753246753249,0.45454545454545486,0.6753246753246757,0.09090909090909097,0.12987012987012997,0.13229220837649555,-0.7180866035009558,0.06242736276903403,-1.3548772123972517,-0.6636525868620472,-0.6636525868620472,0.6030375362797807,-0.12994207054221832,-0.3154687316478694,0.6912246255352046,0.6912246255352046,-0.630609574952938,-0.027572038673157342,-1.9579147486770325,-1.0592411547637393,0.046506237608209336,0.046506237608209336,-0.03137553084420006,0.03899530727736966
97,0.1392405063291144,0.3544303797468366,0.5822784810126601,0.050632911392405236,0.20253164556962094,0.3544303797468366,0.3544303797468366,0.4683544303797484,0.6329113924050654,0.08860759493670915,0.1518987341772157,0.13466383453639422,-0.576036046986996,0.0188789686868345,-1.2738471567747518,-0.11364675672273346,-0.11364675672273346,0.5020432096844352,-0.08650428185442824,0.5802514191660844,1.1602004000520183,1.1602004000520183,-1.54859685301372,-1.0465536433292848,-1.7758903664591872,-0.4129434693225056,0.1085679970507126,0.1085679970507126,-0.026811133927400886,0.6153180798286374
98,0.1410256410256405,0.3717948717948704,0.5897435897435875,0.05128205128205109,0.20512820512820437,0.3333333333333321,0.3333333333333321,0.4615384615384598,0.7051282051282025,0.09090909090909095,0.16883116883116894,0.1428573010280688,-0.5625544931665922,0.0375038309904999,-1.1602927972319768,-0.29071412127329826,-0.29071412127329826,0.4699644878168095,-0.10577236902802273,0.7282998575646665,0.8695786759586784,0.8695786759586784,-1.0488290425021898,-0.5788645546853802,-1.6302572850487862,-0.27170014243533347,0.2275777046104394,0.2275777046104394,-0.02381837216040199,0.5457705844100893
99,0.1518987341772157,0.36708860759493794,0.6075949367088628,0.06329113924050654,0.22784810126582353,0.34177215189873533,0.34177215189873533,0.45569620253164705,0.6835443037974707,0.08749999999999993,0.1374999999999999,0.13360953592091104,-0.720433804604908,0.16150721460238604,-1.3436837173713732,-0.4745954336517917,-0.4745954336517917,0.6701726617891612,-0.2955785109083922,-0.39567886473632535,0.8690882837195816,0.8690882837195816,-1.064665511856951,-0.3944928500677899,-2.0138563791605346,-0.9694295738654146,-0.5979428180648062,-0.5979428180648062,-0.024767127404978207,0.4676065881467376
100,0.15789473684210606,0.36842105263158076,0.6052631578947398,0.06578947368421086,0.2236842105263169,0.2894736842105277,0.2894736842105277,0.4736842105263181,0.6710526315789507,0.09210526315789412,0.14473684210526216,0.12662929682655763,-0.7021890946926226,0.06771529682847537,-1.4137512782591137,-1.1139407136618886,-1.1139407136618886,0.60421683489947,-0.15482524476025003,-0.26819862853907006,0.29981056459722494,0.29981056459722494,0.2099133141651937,0.8141301490646637,-2.0179681131585836,-1.2187740841005783,0.43935621475544523,0.43935621475544523,-0.029385897869637807,-0.3697708200025752
101,0.15584415584415592,0.37662337662337686,0.5974025974025977,0.06493506493506497,0.2207792207792209,0.3506493506493508,0.3506493506493508,0.48051948051948074,0.7402597402597407,0.09090909090909097,0.15584415584415592,0.14023456662044032,-0.5807245186144909,0.04225748636616712,-1.2287176316734563,-0.2697174732201359,-0.2697174732201359,0.5135699822546813,-0.12127913055071089,0.6966048709705099,0.9590001584533204,0.9590001584533204,-1.202852667487866,-0.6892826852331846,-1.7422876139281376,-0.3023460860220231,0.14795189722845745,0.14795189722845745,-0.028460630084937908,0.6042063194384089
102,0.1392405063291128,0.37974683544303495,0.5822784810126536,0.06329113924050583,0.21518987341771983,0.3291139240506303,0.3291139240506303,0.4683544303797431,0.6329113924050583,0.07792207792207796,0.1688311688311689,0.13429641815569007,-0.6347103705694734,0.021055217480123754,-1.219428594331577,-0.3715316115871686,-0.3715316115871686,0.542276384728691,-0.10278643169429287,0.7612716932993766,0.8478969827444085,0.8478969827444085,-1.0186417558859309,-0.47636537115724,-1.7617049790602681,-0.2367440101506717,0.017392483098958262,0.017392483098958262,-0.02673228807917003,0.3106355768835049
103,0.16249999999999984,0.3874999999999997,0.5999999999999995,0.08749999999999993,0.2374999999999998,0.3374999999999997,0.3374999999999997,0.4749999999999996,0.6874999999999994,0.07499999999999993,0.14999999999999988,0.12855669170158182,-0.6608661938869095,0.06427545512951059,-1.2543174474522163,-0.560752251876117,-0.560752251876117,0.598378164518612,-0.15611402350992434,0.8286083111453856,0.6935651955760992,0.6935651955760992,-0.7311911082185943,-0.13281294369998223,-1.8526956119708282,-0.1701192796298199,0.1191349995469702,0.1191349995469702,-0.026105455182741377,0.2892357500340088
104,0.1710526315789482,0.3947368421052651,0.618421052631582,0.09210526315789519,0.2500000000000012,0.3157894736842121,0.3157894736842121,0.5000000000000024,0.697368421052635,0.07594936708860783,0.1392405063291144,0.12860902903313853,-0.6922383729461811,0.10587321338634241,-1.4439390570085608,-1.040731955687067,-1.040731955687067,0.6740260934930798,-0.22211977336406283,-0.20409969239595216,0.40320710132149384,0.40320710132149384,-0.03650123912750664,0.6375248543655732,-2.117965150501641,-1.141915087550414,0.06395489464387387,0.06395489464387387,-0.027592365910535908,-0.2577507256073931
105,0.1466666666666663,0.37333333333333246,0.5999999999999985,0.053333333333333205,0.21333333333333282,0.35999999999999915,0.35999999999999915,0.4799999999999988,0.7199999999999983,0.0933333333333331,0.15999999999999961,0.1449601252371122,-0.6147167761286368,0.07601911373858282,-1.2686272776988652,-0.1897437083287713,-0.1897437083287713,0.5677202622854557,-0.1340808611347824,0.596488346920116,1.078883569370094,1.078883569370094,-1.4568601233267784,-0.8891398610413227,-1.836347539984321,-0.39349077266209337,0.16566799085288278,0.16566799085288278,-0.02675907327771873,0.6611095124988019
106,0.1392405063291128,0.36708860759493384,0.5696202531645524,0.06329113924050583,0.20253164556961867,0.34177215189873145,0.34177215189873145,0.4683544303797431,0.6329113924050583,0.0769230769230775,0.16666666666666796,0.14040874927468708,-0.5165182251398743,0.02007709176222374,-1.3040791680484731,-0.08460374632827279,-0.08460374632827279,0.46011656898879305,-0.06657747921894958,0.6155000911167334,1.2194754217202004,1.2194754217202004,-1.5949882443807206,-1.1348716753919275,-1.7641957370372663,-0.3810580840113222,0.10922342354149907,0.10922342354149907,-0.030435299796422205,0.5486237435497368
